interaction_cell,candidate_index,moment,additive_prediction,actual_result,interaction_residual,paired_mcse,analytic_mcse,replication_index_mcse,mcse_agreement_pass,snr,empirical_scale,additive_band_gap,actual_band_gap,band_gap_reduction,band_gap_reduction_scales,direction,large_residual,precise_residual,large_and_precise
111,126,initial_gap_q4_q1_burden_contrast,-0.014316524712072648,0,0.014316524712072691,0.0045831035556214358,0.0041526040496579885,0.0045831035556214358,True,3.123761996281464,0.071927000000000005,-0.46952816798707253,-0.45521164327499991,0.01431652471207262,0.19904242790708107,towards_band,False,True,False
111,126,maximum_downside_deviation_mean,0.088840793918918901,0.09364864864864865,0.0048078547297297318,0.0012280254736751108,0.0011958563180542287,0.0012280254736751108,True,3.9151099328104886,0.00054365875714980003,0.084518869422639198,0.089326724152368947,-0.0048078547297297491,-8.8435156548117373,away_from_band,True,True,True
111,126,recovery_completion_hours_mean,190.78230574324326,192.64864864864865,1.8663429054054055,1.6947360661220117,1.6597686413443951,1.6947360661220117,True,1.1012587403512772,9.5394282938200003,122.74398969610326,124.61033260150865,-1.8663429054053893,-0.19564515271994615,away_from_band,False,False,False
111,127,failed_recovery_attempts_mean,0.00042229729729729732,0,-0.00042229729729729732,0.00059839303744708267,0.00059663046207952949,0.00059839303744708267,True,0.70571893533210117,1.2984694187000001,-0.52426048692270266,-0.52468278421999992,-0.00042229729729725829,-0.0003252269874172727,away_from_band,False,False,False
111,127,first_six_hour_burden_mean,-3.5672748702067508e-06,0,3.5672748702067508e-06,9.9789486556583804e-07,9.9789486556583804e-07,9.8899357288706368e-07,True,3.5748003054249535,0.024570982533,-0.077564680286870108,-0.077561113011999902,3.5672748702059165e-06,0.00014518242668623026,towards_band,False,True,False
111,127,initial_gap_q4_q1_burden_contrast,3.7926622444103777e-06,0,-3.7926622444103777e-06,1.9596441941704288e-06,1.9596441941704288e-06,1.9507125610517033e-06,True,1.9353830943866397,0.071927000000000005,-0.45520785061275548,-0.45521164327499991,-3.7926622444284241e-06,-5.2729326183886775e-05,away_from_band,False,False,False
111,127,maximum_downside_deviation_mean,0.028272274783866132,0.033445945945945944,0.0051736711620798091,0.00070956172628898831,0.00070956172628898831,0.00067275462939718087,True,7.2913616538171206,0.00054365875714980003,0.023950350287586433,0.029124021449666245,-0.0051736711620798126,-9.5163944184463052,away_from_band,True,True,True
111,127,recovery_completion_hours_mean,106.75105574324324,109.16216216216216,2.4111064189189189,0.95221742488454386,0.95221742488454386,0.89043222518148735,True,2.5320965106380666,9.5394282938200003,38.712739696103242,41.123846115022161,-2.4111064189189193,-0.25275166861738713,away_from_band,False,True,False
111,134,failed_recovery_attempts_mean,0.0048564189189189188,0,-0.0048564189189189188,0.0019121241337602339,0.0017284785078496233,0.0019121241337602339,True,2.5398031608798664,1.2984694187000001,-0.51982636530108095,-0.52468278421999992,-0.0048564189189189699,-0.0037401103552990203,away_from_band,False,True,False
111,134,first_six_hour_burden_mean,0.27412518563673399,0.28378378378378377,0.0096585981470498402,0.0013655313018962655,0.0013236109628621676,0.0013655313018962655,True,7.0731429837143116,0.024570982533,0.098280142492734091,0.10793874063978387,-0.0096585981470497795,-0.39308961837719847,away_from_band,False,True,False
111,134,initial_gap_q4_q1_burden_contrast,-0.050281714951607215,-0.052631578947368418,-0.0023498639957612037,0.0022994216341460406,0.0022829285698993803,0.0022994216341460406,True,1.0219369779191871,0.071927000000000005,-0.50549335822660713,-0.50784322222236833,-0.0023498639957612033,-0.032670123816664162,away_from_band,False,False,False
111,134,maximum_downside_deviation_mean,0.13995038006756752,0.14047297297297295,0.00052259290540540571,0.00047860499622259562,0.00046340149434217381,0.00047860499622259562,True,1.0919085875199506,0.00054365875714980003,0.13562845557128783,0.13615104847669326,-0.00052259290540543346,-0.96125170161001916,away_from_band,True,False,False
111,134,recovery_completion_hours_mean,260.20133023648651,256.32432432432432,-3.8770059121621623,0.69187425134829816,0.66836202202310102,0.69187425134829816,True,5.6036279780708718,9.5394282938200003,192.16301418934651,188.28600827718432,3.8770059121621898,0.40641910529102249,towards_band,False,True,False
111,171,failed_recovery_attempts_mean,-0.0016891891891891893,0,0.0016891891891891893,0.00066560430658884815,0.00066560430658884815,0.00065336103909422935,True,2.5378279143746916,1.2984694187000001,-0.52637197340918906,-0.52468278421999992,0.0016891891891891442,0.0013009079496691762,towards_band,False,True,False
111,171,first_six_hour_burden_mean,0,0,0,0,0,0,True,0,0.024570982533,-0.077561113011999902,-0.077561113011999902,0,0,unchanged,False,False,False
111,171,initial_gap_q4_q1_burden_contrast,0,0,0,0,0,0,True,0,0.071927000000000005,-0.45521164327499991,-0.45521164327499991,0,0,unchanged,False,False,False
111,171,maximum_downside_deviation_mean,-3.2876659971396602e-06,0,3.2876659971396602e-06,7.5613760075609006e-07,7.5613760075609006e-07,7.306045320023977e-07,True,4.3479731650062119,0.00054365875714980003,-0.0021505771336773395,-0.0021472894676801998,3.2876659971396369e-06,0.0060472970478313319,towards_band,False,True,False
111,171,recovery_completion_hours_mean,63.654560810810814,72.959459459459453,9.3048986486486491,0.25019883607641946,0.24556911096813183,0.25019883607641946,True,37.190015727357775,9.5394282938200003,0,4.9211434123194522,-4.9211434123194522,-0.5158740399052586,away_from_band,True,True,True
111,193,failed_recovery_attempts_mean,-0.10103462837837837,0,0.10103462837837837,0.0091739904009599648,0.0088056107018191724,0.0091739904009599648,True,11.013160463717742,1.2984694187000001,-0.62571741259837832,-0.52468278421999992,0.1010346283783784,0.077810556739589684,towards_band,False,True,False
111,193,first_six_hour_burden_mean,-0.00027225043991185437,0,0.00027225043991185437,0.00010987443807665579,0.00010987443807665579,0.00010818386456057807,True,2.4778323755513925,0.024570982533,-0.077833363451911761,-0.077561113011999902,0.0002722504399118586,0.011080160898987791,towards_band,False,True,False
111,193,initial_gap_q4_q1_burden_contrast,0.00040887605436037982,0,-0.00040887605436037982,0.00027207957060851166,0.00027207957060851166,0.00027076584026842788,True,1.5027811659872881,0.071927000000000005,-0.4548027672206395,-0.45521164327499991,-0.00040887605436040753,-0.0056845976387226976,away_from_band,False,False,False
