candidate_index,event_set,replication_count,moment,event_count,point_estimate,analytic_mcse,replication_index_mcse,diagnostic_mcse,relative_disagreement,agreement_pass,threshold,pass,dominant_event,dominant_event_mc_variance_share,effective_event_count,right_censoring_share,convergence_slope,convergence_classification,projected_required_replications
42,search_32,32,initial_gap_q4_q1_burden_contrast,32,-0.061118482593030432,0.029121925529257728,0.025339073671326484,0.029121925529257728,0.12989703768491379,True,0.0071927000000000007,False,calibration__20210314T050000Z,0.14857925176558501,9.2343295338421107,0.978515625,-0.48983391954264133,regular_convergence,1024
42,search_32,32,eth_recovery_q4_q1_duration_contrast,32,-19.109375,8.4481290857291675,9.2945587044020872,9.2945587044020872,0.091067219605814514,True,0.75324999999999998,False,calibration__20201119T090000Z,0.5196746123083763,2.562885515436339,0.978515625,-0.51024212993775409,regular_convergence,8192
42,search_32,64,ordinary_below_mean,32,0.000353255329457,0,0,0,0,True,1.3559e-05,True,,0,32,0.97900390625,,faster_than_expected_or_floor_effect,
42,search_32,64,ordinary_above_mean,32,-9.5134546050499997e-05,0,0,0,0,True,2.8830000000000002e-06,True,,0,32,0.97900390625,,faster_than_expected_or_floor_effect,
42,search_32,64,first_six_hour_burden_mean,32,0.7281584592450574,0.0079676449266601265,0.0078156789468263183,0.0079676449266601265,0.019072885555595321,True,0.0024570982533000003,False,calibration__20210314T050000Z,0.05948341971400007,22.639055045389078,0.97900390625,-0.49426129847026334,regular_convergence,1024
42,search_32,64,maximum_downside_deviation_mean,32,0.48460693359375007,0.0015271228188674982,0.0014638782043827729,0.0015271228188674982,0.04141422923116754,True,5.4365875714999998e-05,False,calibration__20210308T080000Z,0.19681908548707755,8.0647104648805517,0.97900390625,-0.54107938270783151,regular_convergence,>8192
42,search_32,64,recovery_completion_hours_mean,32,728.46875,2.1351044181768088,2.0461219392388066,2.1351044181768088,0.041675937804477717,True,0.95394282938200003,False,calibration__20210308T080000Z,0.19791807001595313,8.0489064671987745,0.97900390625,-0.54210536499736184,regular_convergence,512
42,search_32,64,failed_recovery_attempts_mean,32,0.2275390625,0.0083010092026356685,0.0091667498960473458,0.0091667498960473458,0.094443581774275323,True,0.12984694187000001,True,calibration__20200509T220000Z,0.056184094903339192,22.568137366887775,0.97900390625,-0.49045253074134276,regular_convergence,1
42,search_32,64,initial_gap_q4_q1_burden_contrast,32,-0.025759849622459585,0.021030894742243789,0.021147694482472269,0.021147694482472269,0.005523048402523806,True,0.0071927000000000007,False,calibration__20210314T050000Z,0.13660303701935791,9.811085476212936,0.97900390625,-0.48983391954264133,regular_convergence,1024
42,search_32,64,eth_recovery_q4_q1_duration_contrast,32,-15.03125,5.5976524207236098,5.9454866137187397,5.9454866137187397,0.058503906508262919,True,0.75324999999999998,False,calibration__20210308T080000Z,0.46071442733507084,2.7490383375894392,0.97900390625,-0.51024212993775409,regular_convergence,8192
42,search_32,128,ordinary_below_mean,32,0.000353255329457,0,0,0,0,True,1.3559e-05,True,,0,32,0.9775390625,,faster_than_expected_or_floor_effect,
42,search_32,128,ordinary_above_mean,32,-9.5134546050499997e-05,0,0,0,0,True,2.8830000000000002e-06,True,,0,32,0.9775390625,,faster_than_expected_or_floor_effect,
42,search_32,128,first_six_hour_burden_mean,32,0.72705435693927223,0.0056209282652852502,0.0052380315078579065,0.0056209282652852502,0.068119844153163633,True,0.0024570982533000003,False,calibration__20210314T050000Z,0.060200274349197995,22.14275134715599,0.9775390625,-0.49426129847026334,regular_convergence,1024
42,search_32,128,maximum_downside_deviation_mean,32,0.48388183593749995,0.0011218413216572635,0.0010285781731132304,0.0011218413216572635,0.083133992966365478,True,5.4365875714999998e-05,False,calibration__20210308T080000Z,0.1724232456140351,10.631376901593281,0.9775390625,-0.54107938270783151,regular_convergence,>8192
42,search_32,128,recovery_completion_hours_mean,32,727.48193359375,1.5657522578700316,1.4357531622103969,1.5657522578700316,0.083026605905380385,True,0.95394282938200003,False,calibration__20210308T080000Z,0.17398873514061014,10.592905345690498,0.9775390625,-0.54210536499736184,regular_convergence,512
42,search_32,128,failed_recovery_attempts_mean,32,0.223876953125,0.0058103497886412636,0.0058903314441658009,0.0058903314441658009,0.013578464350042084,True,0.12984694187000001,True,calibration__20201102T090000Z,0.056927974643070645,22.021559515320565,0.9775390625,-0.49045253074134276,regular_convergence,1
42,search_32,128,initial_gap_q4_q1_burden_contrast,32,-0.038688889611089405,0.014825615033057009,0.014609478342154014,0.014825615033057009,0.014578598622793735,True,0.0071927000000000007,False,calibration__20210314T050000Z,0.13845514570167633,9.6013487398924564,0.9775390625,-0.48983391954264133,regular_convergence,1024
42,search_32,128,eth_recovery_q4_q1_duration_contrast,32,-12.3876953125,4.5658655732036966,4.5637935096410258,4.5658655732036966,0.00045381615587444178,True,0.75324999999999998,False,calibration__20210308T080000Z,0.32737157278662704,4.420616767068843,0.9775390625,-0.51024212993775409,regular_convergence,8192
42,search_32,256,ordinary_below_mean,32,0.000353255329457,0,0,0,0,True,1.3559e-05,True,,0,32,0.9801025390625,,faster_than_expected_or_floor_effect,
42,search_32,256,ordinary_above_mean,32,-9.5134546050499997e-05,0,0,0,0,True,2.8830000000000002e-06,True,,0,32,0.9801025390625,,faster_than_expected_or_floor_effect,
42,search_32,256,first_six_hour_burden_mean,32,0.73261897569015888,0.003981684560223144,0.0040373750993671145,0.0040373750993671145,0.013793749100176594,True,0.0024570982533000003,False,calibration__20210314T050000Z,0.058640920533226865,22.215533167860254,0.9801025390625,-0.49426129847026334,regular_convergence,1024
