replication_prefix,candidate_index,moment,effect,effect_estimate,paired_mcse,analytic_mcse,replication_index_mcse,relative_disagreement,agreement_pass,snr,sign,prefix_32_estimate,prefix_32_sign,prefix_sign_stable,dominant_event,dominant_event_share,effective_event_count,analytic_convergence_slope,replication_index_convergence_slope,audit_classification,event_count,replication_count
64,193,maximum_downside_deviation_mean,ABC,-0.0049149393531739607,0.00031118853197322811,0.0002752096022572624,0.00031118853197322811,0.11561778799438863,True,15.7940889466865,-1,-0.0050187977821405851,-1,True,calibration__20210920T030000Z,0.14288257051449463,10.603173706672987,-0.47812291050763844,-0.57388201835354591,gate_pass,74,64
64,193,maximum_downside_deviation_mean,AC,0.0049149393531739607,0.00031118853197322811,0.0002752096022572624,0.00031118853197322811,0.11561778799438863,True,15.7940889466865,1,0.0050187977821405851,1,True,calibration__20210920T030000Z,0.14288257051449463,10.603173706672987,-0.47812291050763844,-0.57388201835354591,gate_pass,74,64
64,193,maximum_downside_deviation_mean,B,-0.033808939396041973,0.001522621180366443,0.001522621180366443,0.0013024925808781649,0.14457213805163316,True,22.204432613964634,-1,-0.032869695423551386,-1,True,calibration__20210715T050000Z,0.074679593520641172,31.718468408893472,-0.47795731782400902,-0.56691676184048556,gate_pass,74,64
64,193,maximum_downside_deviation_mean,BC,0.0058559986156038911,0.00031576502874766459,0.00031048312659338049,0.00031576502874766459,0.0167273183329779,True,18.545431198727076,1,0.006273225911161355,1,True,calibration__20200509T220000Z,0.16531448840988922,9.5437049170158996,-0.54792328291947923,-0.60861262540719563,gate_pass,74,64
64,193,maximum_downside_deviation_mean,C,-0.0058559986156038911,0.00031576502874766459,0.00031048312659338049,0.00031576502874766459,0.0167273183329779,True,18.545431198727076,-1,-0.006273225911161355,-1,True,calibration__20200509T220000Z,0.16531448840988922,9.5437049170158996,-0.54792328291947923,-0.60861262540719563,gate_pass,74,64
64,193,recovery_completion_hours_mean,A,-9.2280405405405403,0.43908246107532106,0.39726898892547741,0.43908246107532106,0.09522920147491587,True,21.016645752465035,-1,-9.202597128378379,-1,True,calibration__20210920T030000Z,0.15942135784592146,10.557736758379972,-0.47075422540950884,-0.56354488582813322,gate_pass,74,64
64,193,recovery_completion_hours_mean,AB,4.5865709459459456,0.37133137312147435,0.34098359637683628,0.37133137312147435,0.081726939712983365,True,12.35169252570946,1,4.7197001689189193,1,True,calibration__20210920T030000Z,0.15182754785137589,9.7805179388594272,-0.4793865662014381,-0.57528704591800051,gate_pass,74,64
64,193,recovery_completion_hours_mean,ABC,-4.5865709459459456,0.37133137312147435,0.34098359637683628,0.37133137312147435,0.081726939712983365,True,12.35169252570946,-1,-4.7197001689189193,-1,True,calibration__20210920T030000Z,0.15182754785137589,9.7805179388594272,-0.4793865662014381,-0.57528704591800051,gate_pass,74,64
64,193,recovery_completion_hours_mean,AC,9.2280405405405403,0.43908246107532106,0.39726898892547741,0.43908246107532106,0.09522920147491587,True,21.016645752465035,1,9.202597128378379,1,True,calibration__20210920T030000Z,0.15942135784592146,10.557736758379972,-0.47075422540950884,-0.56354488582813322,gate_pass,74,64
64,193,recovery_completion_hours_mean,B,-41.186655405405403,1.9873514638526004,1.9873514638526004,1.7039757038195382,0.14258965522068312,True,20.724394328098661,-1,-39.932326858108105,-1,True,calibration__20210715T050000Z,0.086126033088533754,32.272105137514572,-0.4759038899068071,-0.60563448669222897,gate_pass,74,64
64,193,recovery_completion_hours_mean,BC,5.5187922297297298,0.38719556352773621,0.38719556352773621,0.36682776764697506,0.052603381338335337,True,14.253242416953466,1,5.9205025337837842,1,True,calibration__20200509T220000Z,0.18301672395274551,8.3229977452574655,-0.5373497124632044,-0.56625699740319846,gate_pass,74,64
64,193,recovery_completion_hours_mean,C,-10.921030405405405,0.43996866386260736,0.43996866386260736,0.4266410455949583,0.030292198882170801,True,24.822291454865535,-1,-11.291068412162161,-1,True,calibration__20210920T030000Z,0.17572189231654667,9.297149408974553,-0.52502098995258595,-0.54677716998528392,gate_pass,74,64
64,203,failed_recovery_attempts_mean,A,0,0.00038366280623268408,0.00035962239116308807,0.00038366280623268408,0.062660270109727453,True,0,0,-0.00031672297297297299,-1,False,calibration__20210926T070000Z,0.24042407660738715,7.7394830795078446,-0.57327592994006737,-0.65683488041201954,gate_pass,74,64
64,203,failed_recovery_attempts_mean,AB,0,0.00038366280623268408,0.00035962239116308807,0.00038366280623268408,0.062660270109727453,True,0,0,0.00031672297297297299,1,False,calibration__20210926T070000Z,0.24042407660738715,7.7394830795078446,-0.57327592994006737,-0.65683488041201954,gate_pass,74,64
64,203,failed_recovery_attempts_mean,ABC,0,0.00038366280623268408,0.00035962239116308807,0.00038366280623268408,0.062660270109727453,True,0,0,-0.00031672297297297299,-1,False,calibration__20210926T070000Z,0.24042407660738715,7.7394830795078446,-0.57327592994006737,-0.65683488041201954,gate_pass,74,64
64,203,failed_recovery_attempts_mean,AC,0,0.00038366280623268408,0.00035962239116308807,0.00038366280623268408,0.062660270109727453,True,0,0,0.00031672297297297299,1,False,calibration__20210926T070000Z,0.24042407660738715,7.7394830795078446,-0.57327592994006737,-0.65683488041201954,gate_pass,74,64
64,203,failed_recovery_attempts_mean,B,-0.30679898648648651,0.0076055280238178247,0.0076055280238178247,0.0066846802366313553,0.12107611520235016,True,40.338946293498701,-1,-0.31492820945945948,-1,True,calibration__20210212T030000Z,0.037143180476585186,59.624358740205018,-0.51714834667139586,-0.50890937373486766,gate_pass,74,64
64,203,failed_recovery_attempts_mean,BC,0,0.00038366280623268408,0.00035962239116308807,0.00038366280623268408,0.062660270109727453,True,0,0,0.00031672297297297299,1,False,calibration__20210926T070000Z,0.24042407660738715,7.7394830795078446,-0.57377955766043376,-0.65876961347941665,gate_pass,74,64
64,203,failed_recovery_attempts_mean,C,0,0.00038366280623268408,0.00035962239116308807,0.00038366280623268408,0.062660270109727453,True,0,0,-0.00031672297297297299,-1,False,calibration__20210926T070000Z,0.24042407660738715,7.7394830795078446,-0.57377955766043376,-0.65876961347941665,gate_pass,74,64
64,203,first_six_hour_burden_mean,A,-7.3767375938045831e-05,1.9030276434835196e-05,1.8720785739340668e-05,1.9030276434835196e-05,0.0162630688289951,True,3.8763165732586828,-1,-6.5155380349058532e-05,-1,True,calibration__20210306T130000Z,0.30340025187929009,4.2907204987266612,-0.3855128699556043,-0.37488513939672424,gate_pass,74,64
64,203,first_six_hour_burden_mean,AB,7.3767375938045831e-05,1.9030276434835196e-05,1.8720785739340668e-05,1.9030276434835196e-05,0.0162630688289951,True,3.8763165732586828,1,6.5155380349058532e-05,1,True,calibration__20210306T130000Z,0.30340025187929009,4.2907204987266612,-0.3855128699556043,-0.37488513939672424,gate_pass,74,64
64,203,first_six_hour_burden_mean,ABC,-7.3767375938045831e-05,1.9030276434835196e-05,1.8720785739340668e-05,1.9030276434835196e-05,0.0162630688289951,True,3.8763165732586828,-1,-6.5155380349058532e-05,-1,True,calibration__20210306T130000Z,0.30340025187929009,4.2907204987266612,-0.3855128699556043,-0.37488513939672424,gate_pass,74,64
64,203,first_six_hour_burden_mean,AC,7.3767375938045831e-05,1.9030276434835196e-05,1.8720785739340668e-05,1.9030276434835196e-05,0.0162630688289951,True,3.8763165732586828,1,6.5155380349058532e-05,1,True,calibration__20210306T130000Z,0.30340025187929009,4.2907204987266612,-0.3855128699556043,-0.37488513939672424,gate_pass,74,64
64,203,first_six_hour_burden_mean,B,-0.1359960131576827,0.004257014835700579,0.0040446404393167995,0.004257014835700579,0.049888103419970568,True,31.946332913190744,-1,-0.13368644917073133,-1,True,calibration__20200520T160000Z,0.041799252629646767,38.808824474604322,-0.50584269847353402,-0.47226451929281288,gate_pass,74,64
64,203,first_six_hour_burden_mean,BC,8.0083864628152738e-05,1.9231061887799192e-05,1.9228739886131579e-05,1.9231061887799192e-05,0.00012074224924034763,True,4.1642975876938202,1,7.2632897101265647e-05,1,True,calibration__20210306T130000Z,0.28758248577423162,4.6156703456060706,-0.41559612256623707,-0.39058647829338372,gate_pass,74,64
64,203,first_six_hour_burden_mean,C,-8.0083864628152738e-05,1.9231061887799192e-05,1.9228739886131579e-05,1.9231061887799192e-05,0.00012074224924034763,True,4.1642975876938202,-1,-7.2632897101265647e-05,-1,True,calibration__20210306T130000Z,0.28758248577423162,4.6156703456060706,-0.41559612256623707,-0.39058647829338372,gate_pass,74,64
64,203,initial_gap_q4_q1_burden_contrast,A,8.852614595078668e-05,4.769427493492027e-05,4.769427493492027e-05,4.705875065712848e-05,0.013324959414080097,True,1.8561168205530383,1,4.1205188145214987e-05,1,True,calibration__20210306T130000Z,0.70906788912770213,1.7087670269702007,0.6893562260169066,0.54324002169251362,gate_pass,74,64
64,203,initial_gap_q4_q1_burden_contrast,AB,-8.852614595078668e-05,4.769427493492027e-05,4.769427493492027e-05,4.705875065712848e-05,0.013324959414080097,True,1.8561168205530383,-1,-4.1205188145214987e-05,-1,True,calibration__20210306T130000Z,0.70906788912770213,1.7087670269702007,0.6893562260169066,0.54324002169251484,gate_pass,74,64
64,203,initial_gap_q4_q1_burden_contrast,ABC,8.852614595078668e-05,4.769427493492027e-05,4.769427493492027e-05,4.705875065712848e-05,0.013324959414080097,True,1.8561168205530383,1,4.1205188145214987e-05,1,True,calibration__20210306T130000Z,0.70906788912770213,1.7087670269702007,0.6893562260169066,0.54324002169251484,gate_pass,74,64
64,203,initial_gap_q4_q1_burden_contrast,AC,-8.852614595078668e-05,4.769427493492027e-05,4.769427493492027e-05,4.705875065712848e-05,0.013324959414080097,True,1.8561168205530383,-1,-4.1205188145214987e-05,-1,True,calibration__20210306T130000Z,0.70906788912770213,1.7087670269702007,0.6893562260169066,0.54324002169251484,gate_pass,74,64
64,203,initial_gap_q4_q1_burden_contrast,B,0.10453905841964943,0.010913145665892215,0.010913145665892215,0.010325778576977607,0.053821978272530241,True,9.5791865718767291,1,0.094451473810058265,1,True,calibration__20200520T160000Z,0.087093288575502636,18.541856421780206,-0.49352960543576196,-0.58292374670153047,gate_pass,74,64
64,203,initial_gap_q4_q1_burden_contrast,BC,-8.852614595078672e-05,4.7694274934920277e-05,4.7694274934920277e-05,4.705875065712848e-05,0.013324959414080238,True,1.8561168205530389,-1,-4.120518814521502e-05,-1,True,calibration__20210306T130000Z,0.70906788912770191,1.7087670269702018,0.68935622601690683,0.54324002169251528,gate_pass,74,64
64,203,initial_gap_q4_q1_burden_contrast,C,8.852614595078672e-05,4.7694274934920277e-05,4.7694274934920277e-05,4.705875065712848e-05,0.013324959414080238,True,1.8561168205530389,1,4.120518814521502e-05,1,True,calibration__20210306T130000Z,0.70906788912770191,1.7087670269702018,0.68935622601690683,0.54324002169251528,gate_pass,74,64
64,203,maximum_downside_deviation_mean,A,-0.0012542002319335594,0.00017611296223903218,0.00017611296223903218,0.00015356417474979677,0.12803593331551999,True,7.1215668397609244,-1,-0.0011496589098130647,-1,True,calibration__20200505T100000Z,0.23163236442445106,7.2035848132371862,-0.52283665430796178,-0.47903676276690405,gate_pass,74,64
64,203,maximum_downside_deviation_mean,AB,0.00067934803598761347,0.00016997540511067951,0.00016997540511067951,0.00014766245809665429,0.13127162132366235,True,3.9967431496648347,1,0.00073158458548874036,1,True,calibration__20200505T100000Z,0.24866216727049642,7.4840361746258441,-0.45118135810009841,-0.38246975040322817,gate_pass,74,64
64,203,maximum_downside_deviation_mean,ABC,-0.00067934803598761347,0.00016997540511067951,0.00016997540511067951,0.00014766245809665429,0.13127162132366235,True,3.9967431496648347,-1,-0.00073158458548874036,-1,True,calibration__20200505T100000Z,0.24866216727049642,7.4840361746258441,-0.45118135810009841,-0.38246975040322817,gate_pass,74,64
64,203,maximum_downside_deviation_mean,AC,0.0012542002319335594,0.00017611296223903218,0.00017611296223903218,0.00015356417474979677,0.12803593331551999,True,7.1215668397609244,1,0.0011496589098130647,1,True,calibration__20200505T100000Z,0.23163236442445106,7.2035848132371862,-0.52283665430796178,-0.47903676276690405,gate_pass,74,64
64,203,maximum_downside_deviation_mean,B,-0.29970751670516566,0.0024292744882198074,0.0024292744882198074,0.0022394609875531347,0.078135880316171927,True,123.37326150606958,-1,-0.30320898684328834,-1,True,calibration__20200524T160000Z,0.0300879943591781,47.934668749471712,-0.48479145707345866,-0.52501563515205929,gate_pass,74,64
64,203,maximum_downside_deviation_mean,BC,0.00078386661706869457,0.00018440961835004013,0.00018440961835004013,0.00016643269286809135,0.097483665129795949,True,4.2506818466528431,1,0.00073158458548874036,1,True,calibration__20200505T100000Z,0.21125876970880406,7.6904510716803145,-0.39770792145950828,-0.31301442622799158,gate_pass,74,64
64,203,maximum_downside_deviation_mean,C,-0.0013587188130146372,0.00019008167840713796,0.00019008167840713796,0.00016604278680819166,0.12646611604226865,True,7.1480787859226655,-1,-0.0011496589098130613,-1,True,calibration__20200505T100000Z,0.19883890743864216,7.5729029307594677,-0.47304633646042343,-0.43214027422237206,gate_pass,74,64
64,203,recovery_completion_hours_mean,A,-2.7611908783783785,0.25359127850017721,0.25359127850017721,0.2260752274419518,0.10850551020904366,True,10.888351108559315,-1,-2.6159206081081079,-1,True,calibration__20200505T100000Z,0.19546247140564965,8.1547576285644165,-0.51623151434831149,-0.50596604277996782,gate_pass,74,64
64,203,recovery_completion_hours_mean,AB,-0.15614442567567569,0.23257903384479081,0.23257903384479081,0.21521199466252014,0.07467155957772352,True,0.67136071164470068,-1,-0.050464527027027029,-1,True,calibration__20200505T100000Z,0.19822752325882462,8.6470075083726012,-0.44053862222990325,-0.36197344461483294,gate_pass,74,64
64,203,recovery_completion_hours_mean,ABC,0.15614442567567569,0.23257903384479081,0.23257903384479081,0.21521199466252014,0.07467155957772352,True,0.67136071164470068,1,0.050464527027027029,1,True,calibration__20200505T100000Z,0.19822752325882462,8.6470075083726012,-0.44053862222990325,-0.36197344461483294,gate_pass,74,64
64,203,recovery_completion_hours_mean,AC,2.7611908783783785,0.25359127850017721,0.25359127850017721,0.2260752274419518,0.10850551020904366,True,10.888351108559315,1,2.6159206081081079,1,True,calibration__20200505T100000Z,0.19546247140564965,8.1547576285644165,-0.51623151434831149,-0.50596604277996782,gate_pass,74,64
64,203,recovery_completion_hours_mean,B,-409.32717483108109,3.3642018298557983,3.3642018298557983,3.1055374525229884,0.076887294643644244,True,121.67140841506121,-1,-414.07981418918916,-1,True,calibration__20210827T000000Z,0.030655445305822534,47.86400995137862,-0.48404035599746148,-0.52131167779706611,gate_pass,74,64
64,203,recovery_completion_hours_mean,BC,-0.17219172297297297,0.25298487898837568,0.25298487898837568,0.23766615581134556,0.060551931950581103,True,0.68064037527272514,-1,-0.22170608108108109,-1,True,calibration__20200509T220000Z,0.18718326901601096,8.1647318614503703,-0.39485899798840973,-0.30867258570209771,gate_pass,74,64
64,203,recovery_completion_hours_mean,C,-3.0796030405405403,0.27468137306360019,0.27468137306360019,0.24580253532330526,0.1051357702861354,True,11.21154669569634,-1,-2.7960304054054053,-1,True,calibration__20200509T220000Z,0.17443586946191081,8.0918739106406807,-0.46693897555984126,-0.46758768674135243,gate_pass,74,64
64,222,failed_recovery_attempts_mean,A,-0.001002956081081081,0.00036614322998811962,0.00036298885577216278,0.00036614322998811962,0.0086151373495535841,True,2.7392451885936122,-1,-0.0014780405405405406,-1,True,calibration__20200317T160000Z,0.28163813360188,6.3130345520806559,-0.48288661923146214,-0.47251189192909898,gate_pass,74,64
64,222,failed_recovery_attempts_mean,AB,0.00068623310810810815,0.00037756192614075122,0.00036298885577216278,0.00037756192614075122,0.038597828222636368,True,1.8175378940414861,1,0.00084459459459459464,1,True,calibration__20200317T160000Z,0.28163813360188,6.3130345520806559,-0.48288661923146214,-0.46103462608471196,gate_pass,74,64
64,222,failed_recovery_attempts_mean,ABC,-0.00068623310810810815,0.00037756192614075122,0.00036298885577216278,0.00037756192614075122,0.038597828222636368,True,1.8175378940414861,-1,-0.00084459459459459464,-1,True,calibration__20200317T160000Z,0.28163813360188,6.3130345520806559,-0.48288661923146214,-0.46103462608471196,gate_pass,74,64
64,222,failed_recovery_attempts_mean,AC,0.001002956081081081,0.00036614322998811962,0.00036298885577216278,0.00036614322998811962,0.0086151373495535841,True,2.7392451885936122,1,0.0014780405405405406,1,True,calibration__20200317T160000Z,0.28163813360188,6.3130345520806559,-0.48288661923146214,-0.47251189192909898,gate_pass,74,64
64,222,failed_recovery_attempts_mean,B,-0.2341110641891892,0.0069462611716151817,0.0061391200503324384,0.0069462611716151817,0.11619792307565403,True,33.703176198707837,-1,-0.24366554054054054,-1,True,calibration__20210827T000000Z,0.028841312927541139,50.216949229398409,-0.51156290703666141,-0.64067187717016127,gate_pass,74,64
64,222,failed_recovery_attempts_mean,BC,0.00079180743243243248,0.00041718665581437942,0.00037709305054708518,0.00041718665581437942,0.096104716458460374,True,1.8979692216827151,1,0.00084459459459459464,1,True,calibration__20200317T160000Z,0.26096423017107323,6.3213668679764528,-0.45768631023192052,-0.41380122169579975,gate_pass,74,64
64,222,failed_recovery_attempts_mean,C,-0.0011085304054054054,0.0004055749556912776,0.00037709305054708518,0.0004055749556912776,0.070225995822761678,True,2.7332318967180393,-1,-0.0014780405405405406,-1,True,calibration__20200317T160000Z,0.26096423017107323,6.3213668679764528,-0.45768631023192052,-0.42483539541332066,gate_pass,74,64
64,222,first_six_hour_burden_mean,A,-0.00055554660391007535,0.00015008463193367502,0.00014523069149567866,0.00015008463193367502,0.032341355510279023,True,3.7015555607024506,-1,-0.00064524782998901626,-1,True,calibration__20210317T020000Z,0.25623945289896549,5.2122935336111107,-0.47722963727724016,-0.47263765044281991,gate_pass,74,64
64,222,first_six_hour_burden_mean,AB,0.00049984699613554002,0.00014089177744087289,0.00013980888562014864,0.00014089177744087289,0.0076859831027307063,True,3.5477371725635831,1,0.00053384861443994572,1,True,calibration__20210317T020000Z,0.27649880624659345,4.8445054442375186,-0.41346050405892576,-0.43207884407571151,gate_pass,74,64
64,222,first_six_hour_burden_mean,ABC,-0.00049984699613554002,0.00014089177744087289,0.00013980888562014864,0.00014089177744087289,0.0076859831027307063,True,3.5477371725635831,-1,-0.00053384861443994572,-1,True,calibration__20210317T020000Z,0.27649880624659345,4.8445054442375186,-0.41346050405892576,-0.43207884407571151,gate_pass,74,64
64,222,first_six_hour_burden_mean,AC,0.00055554660391007535,0.00015008463193367502,0.00014523069149567866,0.00015008463193367502,0.032341355510279023,True,3.7015555607024506,1,0.00064524782998901626,1,True,calibration__20210317T020000Z,0.25623945289896549,5.2122935336111107,-0.47722963727724016,-0.47263765044281991,gate_pass,74,64
64,222,first_six_hour_burden_mean,B,-0.3052915755917176,0.0065122420711606274,0.0055404733532990373,0.0065122420711606274,0.14922183592729979,True,46.879641797054362,-1,-0.30425210845379452,-1,True,calibration__20201112T180000Z,0.023503336424238727,53.056091784767744,-0.48606581172862434,-0.67135949424024854,gate_pass,74,64
64,222,first_six_hour_burden_mean,BC,0.00050761535206589044,0.00014061192021374812,0.00013978961710242274,0.00014061192021374812,0.0058480327277757142,True,3.6100449470731224,1,0.00053816776287136177,1,True,calibration__20210317T020000Z,0.27657503636217462,4.8420901498015398,-0.4135052194692565,-0.43282579069976163,gate_pass,74,64
64,222,first_six_hour_burden_mean,C,-0.00056331495984042565,0.00014977609812297669,0.00014521214241105024,0.00014977609812297669,0.030471856118051071,True,3.7610471023080367,-1,-0.00064956697842043221,-1,True,calibration__20210317T020000Z,0.25630492002571492,5.2098845215395428,-0.47727103826620204,-0.47337534801783687,gate_pass,74,64
64,222,initial_gap_q4_q1_burden_contrast,A,-0.00033920319529063495,0.0002389163347490925,0.0002389163347490925,0.00023852839165639737,0.0016237612765261399,True,1.419757236971104,-1,-0.00072311273346020114,-1,True,calibration__20210206T010000Z,0.76284706680354453,1.6600512396935017,-0.74585452365938643,-0.74169838779247776,gate_pass,74,64
64,222,initial_gap_q4_q1_burden_contrast,AB,0.00012226788080033993,0.00018409057500309818,0.00018340784384875629,0.00018409057500309818,0.0037086697911090359,True,0.66417240968627644,1,0.00028924210447961115,1,True,calibration__20210206T010000Z,0.59757553346223458,2.403862847262932,-0.61481086190166134,-0.61063287276678557,gate_pass,74,64
64,222,initial_gap_q4_q1_burden_contrast,ABC,-0.00012226788080033993,0.00018409057500309818,0.00018340784384875629,0.00018409057500309818,0.0037086697911090359,True,0.66417240968627644,-1,-0.00028924210447961115,-1,True,calibration__20210206T010000Z,0.59757553346223458,2.403862847262932,-0.61481086190166134,-0.61063287276678557,gate_pass,74,64
64,222,initial_gap_q4_q1_burden_contrast,AC,0.00033920319529063495,0.0002389163347490925,0.0002389163347490925,0.00023852839165639737,0.0016237612765261399,True,1.419757236971104,1,0.00072311273346020114,1,True,calibration__20210206T010000Z,0.76284706680354453,1.6600512396935017,-0.74585452365938643,-0.74169838779247776,gate_pass,74,64
64,222,initial_gap_q4_q1_burden_contrast,B,0.019927796008803789,0.015405564636476963,0.015352267030504919,0.015405564636476963,0.0034596334006380537,True,1.2935453181390824,1,0.020266842832672771,1,True,calibration__20201115T160000Z,0.045650817744967709,27.498354776477143,-0.47741136778826199,-0.50035391593021383,gate_pass,74,64
64,222,initial_gap_q4_q1_burden_contrast,BC,0.00012226788080034001,0.00018409057500309818,0.00018340784384875629,0.00018409057500309818,0.0037086697911090359,True,0.66417240968627689,1,0.00028924210447961115,1,True,calibration__20210206T010000Z,0.59757553346223458,2.403862847262932,-0.61481086190166134,-0.61063287276678591,gate_pass,74,64
64,222,initial_gap_q4_q1_burden_contrast,C,-0.00033920319529063512,0.00023891633474909247,0.00023891633474909247,0.00023852839165639734,0.0016237612765261401,True,1.4197572369711049,-1,-0.00072311273346020125,-1,True,calibration__20210206T010000Z,0.76284706680354464,1.6600512396935021,-0.74585452365938643,-0.74169838779247776,gate_pass,74,64
64,222,maximum_downside_deviation_mean,A,-0.00060098184121621626,0.00012260310516956792,0.00012260310516956792,0.00011399159506597989,0.070238923326434236,True,4.901848451432123,-1,-0.00057485219594594593,-1,True,calibration__20200511T090000Z,0.28767123287671237,6.5557183701426807,-0.50822474311490118,-0.54494118807484182,gate_pass,74,64
64,222,maximum_downside_deviation_mean,AB,0.00044420396959459456,0.00012313232966617728,0.00012313232966617728,0.00011322846283783783,0.080432708900982461,True,3.6075332189269149,1,0.00026129645270270269,1,True,calibration__20200511T090000Z,0.28520371694067193,6.5381038439568,-0.52649280604419746,-0.45719418848399851,gate_pass,74,64
64,222,maximum_downside_deviation_mean,ABC,-0.00044420396959459456,0.00012313232966617728,0.00012313232966617728,0.00011322846283783783,0.080432708900982461,True,3.6075332189269149,-1,-0.00026129645270270269,-1,True,calibration__20200511T090000Z,0.28520371694067193,6.5381038439568,-0.52649280604419746,-0.45719418848399851,gate_pass,74,64
64,222,maximum_downside_deviation_mean,AC,0.00060098184121621626,0.00012260310516956792,0.00012260310516956792,0.00011399159506597989,0.070238923326434236,True,4.901848451432123,1,0.00057485219594594593,1,True,calibration__20200511T090000Z,0.28767123287671237,6.5557183701426807,-0.50822474311490118,-0.54494118807484182,gate_pass,74,64
64,222,maximum_downside_deviation_mean,B,-0.31666517103040537,0.0017809312281554695,0.0017809312281554695,0.0016261908051584933,0.086887365750356688,True,177.80875871236142,-1,-0.31789326435810805,-1,True,calibration__20210409T070000Z,0.055241010992165052,33.468585288962913,-0.46020731023817624,-0.55103156790793284,gate_pass,74,64
64,222,maximum_downside_deviation_mean,BC,0.00060098184121621626,0.00015067987554222994,0.00015067987554222994,0.00013617213413845338,0.096281878064802248,True,3.9884678631008259,1,0.00036581503378378379,1,True,calibration__20200509T220000Z,0.31264916467780446,4.7509679947435464,-0.461173292757939,-0.40846429655939381,gate_pass,74,64
64,222,maximum_downside_deviation_mean,C,-0.00075775971283782999,0.00015024771439733076,0.00015024771439733076,0.00013392517983593476,0.10863748994031938,True,5.0434025960217337,-1,-0.00067937077702701911,-1,True,calibration__20200509T220000Z,0.31445031204992818,4.726906580471133,-0.44320573581209899,-0.49511678880240867,gate_pass,74,64
64,222,recovery_completion_hours_mean,A,-1.8871410472972974,0.18473925611848374,0.18473925611848374,0.16234312811390375,0.12123101757114409,True,10.215159933776972,-1,-1.8377322635135136,-1,True,calibration__20200511T090000Z,0.24579044634723307,8.002719534124525,-0.49956146911128213,-0.56429447820558698,gate_pass,74,64
64,222,recovery_completion_hours_mean,AB,-0.4358108108108108,0.17826911995320824,0.17826911995320824,0.17611630516434335,0.01207620696972061,True,2.4446792070617818,-1,-0.68084881756756754,-1,True,calibration__20200511T090000Z,0.25946081148876265,7.6504303280453119,-0.51339201678029311,-0.48285699619429434,gate_pass,74,64
64,222,recovery_completion_hours_mean,ABC,0.4358108108108108,0.17826911995320824,0.17826911995320824,0.17611630516434335,0.01207620696972061,True,2.4446792070617818,1,0.68084881756756754,1,True,calibration__20200511T090000Z,0.25946081148876265,7.6504303280453119,-0.51339201678029311,-0.48285699619429434,gate_pass,74,64
64,222,recovery_completion_hours_mean,AC,1.8871410472972974,0.18473925611848374,0.18473925611848374,0.16234312811390375,0.12123101757114409,True,10.215159933776972,1,1.8377322635135136,1,True,calibration__20200511T090000Z,0.24579044634723307,8.002719534124525,-0.49956146911128213,-0.56429447820558698,gate_pass,74,64
64,222,recovery_completion_hours_mean,B,-432.69700168918916,2.4807790626920645,2.4807790626920645,2.2618463545362077,0.088251594609266723,True,174.41980553465322,-1,-434.36750422297297,-1,True,calibration__20210409T070000Z,0.056122751163208369,33.0248443567463,-0.461186908486592,-0.54825641512519641,gate_pass,74,64
64,222,recovery_completion_hours_mean,BC,-0.38386824324324326,0.21564948556930469,0.21564948556930469,0.20779949904578376,0.036401600972046477,True,1.780056382837403,-1,-0.70977618243243246,-1,True,calibration__20200509T220000Z,0.28932616165199043,5.4206068865707753,-0.45704411651397775,-0.44919793129040736,gate_pass,74,64
64,222,recovery_completion_hours_mean,C,-2.2735430743243241,0.22178720684975342,0.22178720684975342,0.18950116576266982,0.14557215245041308,True,10.251010897416204,-1,-2.16015625,-1,True,calibration__20200509T220000Z,0.30021846083348802,5.4468837037050601,-0.4383057921222947,-0.53418413114240937,gate_pass,74,64
64,252,failed_recovery_attempts_mean,A,-0.0031144425675675674,0.00047331227212475804,0.00047331227212475804,0.00043422588257506565,0.082580553794281933,True,6.5801010262980189,-1,-0.0033783783783783786,-1,True,calibration__20210926T070000Z,0.19565646594274436,8.357342483523432,-0.54405754144744645,-0.42309203676115054,gate_pass,74,64
64,252,failed_recovery_attempts_mean,AB,0.0031144425675675674,0.00047331227212475804,0.00047331227212475804,0.00043422588257506565,0.082580553794281933,True,6.5801010262980189,1,0.0033783783783783786,1,True,calibration__20210926T070000Z,0.19565646594274436,8.357342483523432,-0.54405754144744645,-0.42309203676115054,gate_pass,74,64
64,252,failed_recovery_attempts_mean,ABC,-0.0031144425675675674,0.00047331227212475804,0.00047331227212475804,0.00043422588257506565,0.082580553794281933,True,6.5801010262980189,-1,-0.0033783783783783786,-1,True,calibration__20210926T070000Z,0.19565646594274436,8.357342483523432,-0.54405754144744645,-0.42309203676115054,gate_pass,74,64
64,252,failed_recovery_attempts_mean,AC,0.0031144425675675674,0.00047331227212475804,0.00047331227212475804,0.00043422588257506565,0.082580553794281933,True,6.5801010262980189,1,0.0033783783783783786,1,True,calibration__20210926T070000Z,0.19565646594274436,8.357342483523432,-0.54405754144744645,-0.42309203676115054,gate_pass,74,64
64,252,failed_recovery_attempts_mean,B,-0.20444467905405406,0.0055481793546593074,0.0055481793546593074,0.0048178640354105389,0.13163152677021098,True,36.848967199007973,-1,-0.21494932432432431,-1,True,calibration__20210308T080000Z,0.058463046061489075,43.78732944000425,-0.56730562473740453,-0.48202407248806922,gate_pass,74,64
