family,variant_id,candidate_index,absolute_band_gap_reduction,absolute_band_gap_reduction_scales,baseline_gap_scales,baseline_moment,baseline_outer_pass,baseline_signed_gap,moment,movement_towards_band,paired_mcse,paired_shift,paired_snr,shift_scales,variant_gap_scales,variant_moment,variant_outer_pass,variant_signed_gap,active_bad_debt_change,baseline_numerical_bound_pass,censoring_change,stage1_preservation_pass,structural_pass,unresolved_backlog_change,variant_numerical_bound_pass
liquidation_capacity,capacity_10,222,0,0,-6.5947247210702784,-0.019127121737422037,False,-0.47433876501242195,initial_gap_q4_q1_burden_contrast,False,0,0,0,0,-6.5947247210702784,-0.019127121737422037,False,-0.47433876501242195,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,222,0,0,836.22154348096194,0.45894108952702695,False,0.45461916503074723,maximum_downside_deviation_mean,False,0,0,0,0,836.22154348096194,0.45894108952702695,False,0.45461916503074723,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,222,0,0,65.486931085995323,692.74619932432438,False,624.70788327718435,recovery_completion_hours_mean,False,0,0,0,0,65.486931085995323,692.74619932432438,False,624.70788327718435,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,252,0,0,-0.23951303535429766,0.21368243243243243,False,-0.31100035178756746,failed_recovery_attempts_mean,False,0,0,0,0,-0.23951303535429766,0.21368243243243243,False,-0.31100035178756746,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,252,0,0,2.518016735252429,0.23771518836368902,False,0.061870145219689116,first_six_hour_burden_mean,False,0,0,0,0,2.518016735252429,0.23771518836368902,False,0.061870145219689116,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,252,0,0,-6.7241103334456032,-0.028433440678742039,False,-0.48364508395374195,initial_gap_q4_q1_burden_contrast,False,0,0,0,0,-6.7241103334456032,-0.028433440678742039,False,-0.48364508395374195,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,252,0,0,501.89963923725969,0.27718405857794132,False,0.2728621340816616,maximum_downside_deviation_mean,False,0,0,0,0,501.89963923725969,0.27718405857794132,False,0.2728621340816616,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,252,0,0,39.156378261269872,441.5677787162162,False,373.52946266907622,recovery_completion_hours_mean,False,0,0,0,0,39.156378261269872,441.5677787162162,False,373.52946266907622,0,False,0,True,True,0,False
liquidation_capacity,capacity_20,0,0,0,-0.37610837006956482,0.036317567567567564,False,-0.48836521665243238,failed_recovery_attempts_mean,False,0,0,0,0,-0.37610837006956482,0.036317567567567564,False,-0.48836521665243238,0,False,0,True,True,0,False
liquidation_capacity,capacity_20,0,0,0,-3.1525781712326246,9.9169832725989941e-05,False,-0.077461943179273907,first_six_hour_burden_mean,False,0,0,0,0,-3.1525781712326246,9.9169832725989941e-05,False,-0.077461943179273907,0,False,0,True,True,0,False
