gas_pool_row_id,event_type,sample_role,regime_label,is_primary_eligible,is_zero_gas_observation,gas_units,effective_gas_price_gwei,eth_price_usd,transaction_gas_cost_eth,transaction_gas_cost_usd
0,clean_successful_take_transaction,primary,stress,True,False,100266,100.0,2751.25583333,0.0100266,27.5857417385
1,clean_successful_take_transaction,zero_inclusive_sensitivity,stress,False,True,198401,0.0,2704.47333333,0.0,0.0
2,clean_successful_take_transaction,primary,stress,True,False,228367,100.0,2704.47333333,0.0228367,61.7612461713
3,clean_successful_take_transaction,primary,stress,True,False,312828,37.4,2625.17583333,0.0116997672,30.7139461091
4,clean_successful_take_transaction,primary,stress,True,False,281492,13.2,2501.66166667,0.0037156944,9.29541024553
5,clean_successful_take_transaction,primary,stress,True,False,228372,120.0,2413.62583333,0.02740464,66.1445470572
6,clean_successful_take_transaction,primary,stress,True,False,361752,36.0,2257.1825,0.013023072,29.3954502146
7,clean_successful_take_transaction,primary,stress,True,False,94969,101.0,2223.98833333,0.009591869,21.3322047509
8,clean_successful_take_transaction,primary,normal,True,False,100208,100.0,2161.59,0.0100208,21.660861072
9,clean_successful_take_transaction,primary,stress,True,False,257709,120.0,2068.24083333,0.03092508,63.9605132301
10,clean_successful_take_transaction,primary,stress,True,False,95025,90.0,2068.24083333,0.00855225,17.6881126669
11,clean_successful_take_transaction,primary,stress,True,False,214536,120.0,2068.24083333,0.02574432,53.2454538504
12,clean_successful_take_transaction,primary,stress,True,False,106745,100.0,2091.15166667,0.0106745,22.3219984658
13,clean_successful_take_transaction,primary,stress,True,False,250122,50.0,2091.15166667,0.0125061,26.1521518585
14,clean_successful_take_transaction,primary,stress,True,False,214531,50.0,2091.15166667,0.01072655,22.4308429101
15,clean_successful_take_transaction,primary,stress,True,False,94980,270.0,2022.795,0.0256446,51.873768657
16,clean_successful_take_transaction,primary,stress,True,False,105398,100.0,2022.795,0.0105398,21.319854741
17,clean_successful_take_transaction,primary,stress,True,False,100203,199.404,2022.795,0.019980879012,40.4172221611
18,clean_successful_take_transaction,primary,stress,True,False,140963,38.0,1931.90833333,0.005356594,10.3484485869
19,clean_successful_take_transaction,primary,stress,True,False,368008,72.0,1931.90833333,0.026496576,51.1889559792
20,clean_successful_take_transaction,primary,stress,True,False,100156,341.0,1900.59,0.034153196,64.9112227856
21,clean_successful_take_transaction,primary,stress,True,False,12082717,175.705696106,1900.59,2.12300220134,4034.95675384
22,clean_successful_take_transaction,primary,stress,True,False,100171,455.0,1779.18166667,0.045577805,81.0911950629
23,clean_successful_take_transaction,primary,stress,True,False,101571,455.0,1779.18166667,0.046214805,82.2245337846
24,clean_successful_take_transaction,primary,stress,True,False,347174,277.2,1779.18166667,0.0962366328,171.222452739
25,clean_successful_take_transaction,primary,stress,True,False,96383,455.0,1779.18166667,0.043854265,78.0247042931
26,clean_successful_take_transaction,primary,stress,True,False,274988,300.0,1749.0525,0.0824964,144.290534661
27,clean_successful_take_transaction,primary,stress,True,False,96304,505.0,1749.0525,0.04863352,85.0625797398
28,clean_successful_take_transaction,primary,stress,True,False,94916,505.0,1749.0525,0.04793258,83.8365988805
29,clean_successful_take_transaction,primary,stress,True,False,101551,505.0,1749.0525,0.051283255,89.6971053659
30,clean_successful_take_transaction,primary,stress,True,False,349140,345.599999999,1749.0525,0.120662784,211.045544012
31,clean_successful_take_transaction,primary,stress,True,False,338885,360.0,1749.0525,0.1219986,213.381956327
32,clean_successful_take_transaction,primary,stress,True,False,101551,505.0,1749.0525,0.051283255,89.6971053659
33,clean_successful_take_transaction,primary,stress,True,False,101551,505.0,1749.0525,0.051283255,89.6971053659
34,clean_successful_take_transaction,primary,stress,True,False,341626,327.375,1749.0525,0.11183981175,195.613702341
35,clean_successful_take_transaction,primary,stress,True,False,251026,326.1375,1749.0525,0.081868992075,143.193165261
36,clean_successful_take_transaction,primary,stress,True,False,101556,505.0,1749.0525,0.05128578,89.7015217235
37,clean_successful_take_transaction,primary,stress,True,False,315039,345.599999999,1749.0525,0.1088774784,190.432425789
38,clean_successful_take_transaction,primary,stress,True,False,106798,320.682,1749.0525,0.034248196236,59.9018932471
39,clean_successful_take_transaction,primary,stress,True,False,106803,318.9115,1749.0525,0.0340607049345,59.5739611174
40,clean_successful_take_transaction,primary,stress,True,False,106798,318.2757,1749.0525,0.0339912082086,59.4524076953
41,clean_successful_take_transaction,primary,stress,True,False,101608,550.45,1749.0525,0.0559301236,97.8247225079
42,clean_successful_take_transaction,primary,stress,True,False,101608,362.129039998,1749.0525,0.0367952074961,64.3567496591
43,clean_successful_take_transaction,primary,stress,True,False,106798,321.10848,1749.0525,0.034293743447,59.9815577104
44,clean_successful_take_transaction,primary,stress,True,False,106815,319.1716,1749.0525,0.034092314454,59.6292478266
45,clean_successful_take_transaction,primary,stress,True,False,106815,319.1138,1749.0525,0.034086140547,59.6184493391
46,clean_successful_take_transaction,primary,stress,True,False,101545,321.0,1749.0525,0.032595945,57.0120190921
47,clean_successful_take_transaction,primary,stress,True,False,101673,310.505001612,1749.0525,0.0315699750289,55.2175437492
48,clean_successful_take_transaction,primary,stress,True,False,105415,309.6301,1749.0525,0.0326396569915,57.0884736601
49,clean_successful_take_transaction,primary,stress,True,False,100220,308.568,1749.0525,0.03092468496,54.088897541
50,clean_successful_take_transaction,primary,stress,True,False,250237,500.0,1749.0525,0.1251185,218.838825221
51,clean_successful_take_transaction,primary,stress,True,False,239572,500.0,1749.0525,0.119786,209.512002765
52,clean_successful_take_transaction,primary,stress,True,False,108758,307.9881,1749.0525,0.0334961697798,58.5865594938
53,clean_successful_take_transaction,primary,stress,True,False,100208,306.504,1749.0525,0.030714152832,53.7206657962
54,clean_successful_take_transaction,primary,stress,True,False,293053,350.0,1838.77166667,0.10256855,188.600143631
55,clean_successful_take_transaction,primary,stress,True,False,106745,510.0,1838.77166667,0.05443995,100.102637595
56,clean_successful_take_transaction,primary,stress,True,False,101511,516.0,1838.77166667,0.052379676,96.314264138
57,clean_successful_take_transaction,primary,stress,True,False,321810,314.4,1838.77166667,0.101177064,186.0415186
58,clean_successful_take_transaction,primary,stress,True,False,338107,314.4,1838.77166667,0.1063008408,195.462974206
59,clean_successful_take_transaction,primary,stress,True,False,319351,306.36,1838.77166667,0.09783637236,179.898749465
60,clean_successful_take_transaction,primary,stress,True,False,371594,306.36,1838.77166667,0.11384153784,209.32859427
61,clean_successful_take_transaction,primary,stress,True,False,106798,510.0,1838.77166667,0.05446698,100.152339593
62,clean_successful_take_transaction,primary,stress,True,False,101603,510.0,1838.77166667,0.05181753,95.2806060006
63,clean_successful_take_transaction,primary,stress,True,False,106798,510.0,1838.77166667,0.05446698,100.152339593
64,clean_successful_take_transaction,primary,stress,True,False,101603,510.0,1838.77166667,0.05181753,95.2806060006
65,clean_successful_take_transaction,primary,stress,True,False,100203,510.0,1838.77166667,0.05110353,93.9677230306
66,clean_successful_take_transaction,primary,stress,True,False,105398,510.0,1838.77166667,0.05375298,98.8394566229
67,clean_successful_take_transaction,primary,stress,True,False,101603,510.0,1838.77166667,0.05181753,95.2806060006
68,clean_successful_take_transaction,primary,stress,True,False,100203,510.0,1838.77166667,0.05110353,93.9677230306
69,clean_successful_take_transaction,primary,stress,True,False,100203,510.0,1964.70666667,0.05110353,100.403446081
70,clean_successful_take_transaction,primary,stress,True,False,100220,108.0,1821.115,0.01082376,19.7113116924
71,clean_successful_take_transaction,primary,stress,True,False,238354,500.0,1741.9125,0.119177,207.595906012
72,clean_successful_take_transaction,primary,stress,True,False,100099,782.0,1767.56166667,0.078277418,138.360163422
73,clean_successful_take_transaction,primary,stress,True,False,278753,744.75,1767.56166667,0.20760129675,366.948094086
74,clean_successful_take_transaction,primary,stress,True,False,105398,733.5622,1767.56166667,0.0773159887556,136.660777945
75,clean_successful_take_transaction,primary,stress,True,False,100203,730.2522,1767.56166667,0.0731734611966,129.338605028
76,clean_successful_take_transaction,primary,stress,True,False,100203,100.0,2205.335,0.0100203,22.0981183005
77,clean_successful_take_transaction,primary,stress,True,False,100202,100.0,2230.90083333,0.0100202,22.3540725302
78,clean_successful_take_transaction,primary,normal,True,False,365010,1e-09,2128.61333333,3.6501e-13,7.769651528e-10
79,clean_successful_take_transaction,primary,normal,True,False,100203,100.0,1947.86333333,0.0100203,19.518174959
80,clean_successful_take_transaction,zero_inclusive_sensitivity,stress,False,True,181373,0.0,1871.66666667,0.0,0.0
81,clean_successful_take_transaction,primary,stress,True,False,313878,48.0,1871.66666667,0.015066144,28.19879952
82,clean_successful_take_transaction,primary,stress,True,False,100261,100.0,1871.66666667,0.0100261,18.7655171667
83,clean_successful_take_transaction,zero_inclusive_sensitivity,normal,False,True,289084,0.0,1770.72416667,0.0,0.0
84,clean_successful_take_transaction,primary,normal,True,False,100203,456.137683507,1770.72416667,0.0457063643005,80.9333638373
85,clean_successful_take_transaction,primary,normal,True,False,306965,55.199999999,1775.33833333,0.0169444679997,30.0821635778
86,clean_successful_take_transaction,primary,normal,True,False,100208,100.0,1775.33833333,0.0100208,17.7903103707
87,clean_successful_take_transaction,primary,normal,True,False,100208,100.0,1775.33833333,0.0100208,17.7903103707
88,clean_successful_take_transaction,primary,stress,True,False,191341,50.0,1757.4825,0.00956705,16.8139229516
89,clean_successful_take_transaction,primary,stress,True,False,100215,105.73348539,1757.4825,0.0105960812384,18.622427345
90,clean_successful_take_transaction,primary,stress,True,False,215070,51.15,2293.56833333,0.0110008305,25.2311564752
91,clean_successful_take_transaction,zero_inclusive_sensitivity,stress,False,True,352548,0.0,2603.34583333,0.0,0.0
92,clean_successful_take_transaction,primary,stress,True,False,459206,213.699355332,2794.85166667,0.0981320261646,274.264456879
93,clean_successful_take_transaction,primary,stress,True,False,152009,38.885,2794.85166667,0.005910869965,16.5200047731
94,clean_successful_take_transaction,primary,normal,True,False,174184,50.0,3041.67833333,0.0087092,26.4905849407
95,clean_successful_take_transaction,primary,normal,True,False,393719,76.627813247,3183.53166667,0.0301698260038,96.0465964609
96,clean_successful_take_transaction,primary,normal,True,False,360744,65.264173791,3157.97333333,0.0235436591101,74.3502476387
97,clean_successful_take_transaction,primary,normal,True,False,352433,66.073403282,3157.97333333,0.0232864477389,73.5379809875
98,clean_successful_take_transaction,primary,stress,True,False,181490,207.741865149,3907.37166667,0.0377030711059,147.319911785
99,clean_successful_take_transaction,primary,stress,True,False,174819,82.467231232,3907.37166667,0.0144168388967,56.331947828
100,clean_successful_take_transaction,primary,normal,True,False,161131,89.48914725,3763.5725,0.0144194757855,54.2687425309
101,clean_successful_take_transaction,primary,stress,True,False,174727,264.376654295,3494.46333333,0.046193739675,161.422329524
102,clean_successful_take_transaction,primary,stress,True,False,181385,133.654388869,3289.93083333,0.024242901325,79.7574685586
103,clean_successful_take_transaction,primary,stress,True,False,161139,86.620099637,3289.93083333,0.0139578762354,45.9204473947
104,clean_successful_take_transaction,primary,normal,True,False,1697409,66.693452125,3513.61,0.113206065878,397.76196513
105,clean_successful_take_transaction,primary,stress,True,False,174801,100.0,3289.39833333,0.0174801,57.4990118065
106,clean_successful_take_transaction,primary,normal,True,False,169450,165.105,3206.31,0.02797704225,89.7030703366
107,clean_successful_take_transaction,primary,normal,True,False,595763,77.745274919,3206.31,0.0463177582216,148.509091363
108,clean_successful_take_transaction,primary,normal,True,False,573357,77.745274919,3206.31,0.0445757975917,142.923825576
109,clean_successful_take_transaction,primary,stress,True,False,174719,222.530955672,3073.9925,0.0388803860441,119.518015097
110,clean_successful_take_transaction,primary,stress,True,False,161131,100.0,3073.9925,0.0161131,49.5315485517
111,clean_successful_take_transaction,primary,stress,True,False,169260,150.0,2921.42583333,0.025389,74.1720804825
112,clean_successful_take_transaction,primary,stress,True,False,648049,129.107471844,2921.42583333,0.083667968021,244.429763199
113,clean_successful_take_transaction,primary,stress,True,False,161139,111.053063735,2921.42583333,0.0178949796372,52.2788557991
114,clean_successful_take_transaction,primary,stress,True,False,169450,100.0,3005.53083333,0.016945,50.9287199708
115,clean_successful_take_transaction,primary,stress,True,False,161139,100.0,3005.53083333,0.0161139,48.4308232952
116,clean_successful_take_transaction,primary,stress,True,False,989210,168.715236395,2905.21416667,0.166894798994,484.865134381
117,clean_successful_take_transaction,primary,stress,True,False,169272,141.0,2807.7325,0.023867352,67.0131398993
118,clean_successful_take_transaction,primary,stress,True,False,163195,412.836273456,2807.7325,0.0673728156467,189.164844108
119,clean_successful_take_transaction,primary,stress,True,False,161039,114.968041755,2807.7325,0.0185143384762,51.9833098556
120,clean_successful_take_transaction,primary,stress,True,False,1516299,234.976066243,2807.7325,0.356293974268,1000.37817111
121,clean_successful_take_transaction,primary,stress,True,False,174819,131.512005509,2807.7325,0.0229907972911,64.5520087551
122,clean_successful_take_transaction,primary,stress,True,False,161139,100.0,2864.9525,0.0161139,46.1655580898
123,clean_successful_take_transaction,primary,stress,True,False,655297,87.394760345,2853.54416667,0.0572695242698,163.421116908
124,clean_successful_take_transaction,primary,stress,True,False,174719,100.0,3425.61916667,0.0174719,59.8520755181
125,clean_successful_take_transaction,primary,stress,True,False,161047,65.148765044,3455.935,0.010492013164,36.2597155141
126,clean_successful_take_transaction,primary,stress,True,False,174738,492.561056656,3464.59333333,0.086069133918,298.194547578
127,clean_successful_take_transaction,primary,normal,True,False,174727,57.210205231,3796.40083333,0.0099961675294,37.9494587387
128,clean_successful_take_transaction,primary,stress,True,False,161039,86.09952345,4009.52166667,0.0138653811569,55.593546165
129,clean_successful_take_transaction,primary,stress,True,False,183030,133.814932523,4195.175,0.0244921470997,102.748843209
130,clean_successful_take_transaction,primary,stress,True,False,161039,133.476732523,4195.175,0.0214949595288,90.1751168411
131,clean_successful_take_transaction,primary,stress,True,False,161047,134.172733218,4586.55666667,0.0216081161666,99.1068492578
132,clean_successful_take_transaction,primary,stress,True,False,161047,127.1922033,4527.30416667,0.0204839227649,92.736948883
133,clean_successful_take_transaction,primary,stress,True,False,161037,250.566841086,4632.95166667,0.040350532388,186.942066278
134,clean_successful_take_transaction,primary,stress,True,False,183030,159.810307531,4356.21833333,0.0292500805874,127.419737306
135,clean_successful_take_transaction,primary,stress,True,False,161039,331.633188264,4356.21833333,0.0534058770048,232.647660516
136,clean_successful_take_transaction,primary,stress,True,False,1021069,112.996769761,4144.66416667,0.115377498703,478.200984514
137,clean_successful_take_transaction,primary,stress,True,False,393508,132.70372886,4130.67416667,0.0522199789362,215.703717976
138,clean_successful_take_transaction,primary,stress,True,False,161029,162.014886509,4060.4575,0.0260890951597,105.933662109
139,clean_successful_take_transaction,primary,stress,True,False,124462,200.0,4065.47,0.0248924,101.199305428
140,clean_successful_take_transaction,primary,stress,True,False,161066,97.019697153,4065.47,0.0156265745416,63.5293700018
141,clean_successful_take_transaction,primary,stress,True,False,174819,158.769230901,4226.72333333,0.0277558781769,117.316417927
142,clean_successful_take_transaction,primary,stress,True,False,161242,539.179208081,3860.80416667,0.0869383338694,335.651881646
143,clean_successful_take_transaction,primary,stress,True,False,169469,317.179920971,3887.46,0.053752164027,208.959387569
144,clean_successful_take_transaction,primary,stress,True,False,697661,297.413763334,3887.46,0.207493983541,806.624561258
145,clean_successful_take_transaction,primary,stress,True,False,695247,295.037251284,3887.46,0.205123763843,797.410426991
146,clean_successful_take_transaction,primary,stress,True,False,577774,269.613661976,3887.46,0.155775763935,605.572051265
147,clean_successful_take_transaction,primary,stress,True,False,182946,348.3584,3887.46,0.0637307758464,247.750841872
148,clean_successful_take_transaction,primary,stress,True,False,644373,350.08596714,3887.46,0.225585944904,876.956337376
149,clean_successful_take_transaction,primary,stress,True,False,600582,600.0,3887.46,0.3603492,1400.84310103
150,clean_successful_take_transaction,primary,stress,True,False,562333,590.4,3887.46,0.3320014032,1290.64217488
151,clean_successful_take_transaction,primary,stress,True,False,658900,204.271661372,3887.46,0.134594597678,523.231114689
152,clean_successful_take_transaction,primary,stress,True,False,161005,169.687596117,3887.46,0.0273205514128,106.207550795
153,clean_successful_take_transaction,primary,stress,True,False,560030,263.135999999,3933.50083333,0.147364054079,579.656629525
154,clean_successful_take_transaction,primary,stress,True,False,463630,182.644389816,3933.50083333,0.0846794184504,333.086563041
155,clean_successful_take_transaction,primary,stress,True,False,169369,130.961932245,3939.61333333,0.0221808915024,87.3841359081
156,clean_successful_take_transaction,primary,stress,True,False,171609,132.992623909,3939.61333333,0.0228227311964,89.9127361244
157,clean_successful_take_transaction,primary,stress,True,False,171609,114.810273421,3939.61333333,0.0197024762115,77.6201379825
158,clean_successful_take_transaction,primary,stress,True,False,893613,142.367047533,3939.61333333,0.127221044447,501.201722984
159,clean_successful_take_transaction,primary,stress,True,False,450825,183.0,3939.61333333,0.082500975,325.021941123
160,clean_successful_take_transaction,primary,stress,True,False,163298,116.531858646,3939.61333333,0.0190294194532,74.9685546033
161,clean_successful_take_transaction,primary,stress,True,False,163298,115.742958646,3939.61333333,0.018900593661,74.4610307947
162,clean_successful_take_transaction,primary,stress,True,False,169369,109.429649693,3939.61333333,0.0185339903389,73.0167554588
163,clean_successful_take_transaction,primary,stress,True,False,169369,109.315649693,3939.61333333,0.0185146822729,72.9406891446
164,clean_successful_take_transaction,primary,stress,True,False,161058,107.578659827,3939.61333333,0.0173264037944,68.2593314072
165,clean_successful_take_transaction,primary,stress,True,False,174719,127.872211492,3935.20833333,0.0223417049197,87.9192633808
166,clean_successful_take_transaction,primary,stress,True,False,169377,133.017385231,3935.20833333,0.0225300856583,88.6605808331
167,clean_successful_take_transaction,primary,stress,True,False,161066,132.865485231,3935.20833333,0.0214001122442,84.2139000377
168,clean_successful_take_transaction,primary,stress,True,False,174727,97.186197685,3979.57333333,0.0169810527629,67.5773447472
169,clean_successful_take_transaction,primary,stress,True,False,551559,205.2,4015.03333333,0.1131799068,454.421098466
170,clean_successful_take_transaction,primary,stress,True,False,161056,803.382389908,3754.1025,0.129389554189,485.741648855
171,clean_successful_take_transaction,primary,stress,True,False,161047,295.47882472,3754.1025,0.0475859782847,178.642640043
172,clean_successful_take_transaction,primary,stress,True,False,545212,147.564,3784.28416667,0.080453663568,304.459525191
173,clean_successful_take_transaction,primary,stress,True,False,372738,161.963410312,3784.28416667,0.0603699176329,228.456923441
174,clean_successful_take_transaction,primary,stress,True,False,183002,86.157272979,3651.19416667,0.0157669532697,57.5682078044
175,clean_successful_take_transaction,primary,stress,True,False,161011,107.193078593,3651.19416667,0.0172592647773,63.016926876
176,clean_successful_take_transaction,primary,stress,True,False,174673,115.617882394,3651.19416667,0.0201953223714,73.7370432364
177,clean_successful_take_transaction,primary,stress,True,False,174784,253.874757469,3532.43666667,0.0443732456095,156.74567981
178,clean_successful_take_transaction,primary,stress,True,False,171552,161.682060579,3554.44583333,0.0277368808564,98.5892405899
179,clean_successful_take_transaction,primary,stress,True,False,171552,154.209557217,3554.44583333,0.0264549579597,94.0327150908
180,clean_successful_take_transaction,primary,stress,True,False,171554,450.753045433,3554.44583333,0.0773284879562,274.859921814
181,clean_successful_take_transaction,primary,stress,True,False,169314,275.056746188,3554.44583333,0.0465709579241,165.533947348
182,clean_successful_take_transaction,primary,stress,True,False,171554,207.379756131,3554.44583333,0.0355768266833,126.455903368
183,clean_successful_take_transaction,primary,stress,True,False,169314,144.154105479,3554.44583333,0.0244073082151,86.7544549879
184,clean_successful_take_transaction,primary,stress,True,False,161003,143.975105479,3554.44583333,0.0231804239074,82.3935611727
185,clean_successful_take_transaction,primary,stress,True,False,703353,150.902484262,3538.76416667,0.106137715013,375.59634262
186,clean_successful_take_transaction,primary,stress,True,False,794380,478.516825699,3451.05666667,0.380124195999,1311.83014076
187,clean_successful_take_transaction,primary,stress,True,False,174692,253.769590802,3451.05666667,0.0443315173564,152.990578516
188,clean_successful_take_transaction,primary,stress,True,False,169324,147.232368087,3451.05666667,0.024929973494,86.0347512262
189,clean_successful_take_transaction,primary,stress,True,False,163252,135.105234542,3451.05666667,0.0220561997495,76.1171951867
190,clean_successful_take_transaction,primary,stress,True,False,1021905,113.337409468,3451.05666667,0.115820065422,399.70160891
191,clean_successful_take_transaction,primary,stress,True,False,161011,139.066259998,3451.05666667,0.0223911975885,77.2732917126
192,clean_successful_take_transaction,primary,normal,True,False,1615036,98.653900817,3354.63916667,0.15932960136,534.493321131
193,clean_successful_take_transaction,primary,normal,True,False,169322,111.401446514,3354.63916667,0.0188627157266,63.2776049663
194,clean_successful_take_transaction,primary,normal,True,False,161011,111.082846514,3354.63916667,0.0178855602001,59.9996007649
195,clean_successful_take_transaction,primary,normal,True,False,205149,115.472463879,3354.63916667,0.0236890604923,79.468250149
196,clean_successful_take_transaction,primary,normal,True,False,160993,90.558214958,3354.63916667,0.0145792387007,48.9080851657
197,clean_successful_take_transaction,primary,stress,True,False,360269,207.56055213,3212.1225,0.0747776325553,240.194916028
198,clean_successful_take_transaction,primary,stress,True,False,591113,244.799999999,3230.10666667,0.144704462399,467.410848693
199,clean_successful_take_transaction,primary,stress,True,False,169324,121.500387562,3230.10666667,0.0205729316235,66.4527635901
200,clean_successful_take_transaction,primary,stress,True,False,161012,120.893927396,3230.10666667,0.0194653730379,62.8752312188
201,clean_successful_take_transaction,primary,stress,True,False,473380,170.593601476,3230.10666667,0.0807555990667,260.849198916
202,clean_successful_take_transaction,primary,stress,True,False,174775,151.77539718,3230.10666667,0.0265265450421,85.6835699842
203,clean_successful_take_transaction,primary,stress,True,False,174765,150.87419718,3230.10666667,0.0263675290702,85.1699314331
204,clean_successful_take_transaction,primary,stress,True,False,171470,87.514355851,3198.5525,0.0150060865978,47.9977558025
205,clean_successful_take_transaction,primary,stress,True,False,171470,87.243255851,3198.5525,0.0149596010808,47.8490694359
206,clean_successful_take_transaction,primary,stress,True,False,171470,81.597790345,3198.5525,0.0139915731105,44.7527811514
207,clean_successful_take_transaction,primary,stress,True,False,1119192,99.675593429,3198.5525,0.111556126761,356.818128142
208,clean_successful_take_transaction,primary,stress,True,False,163252,1944.80212672,3198.5525,0.317492836791,1015.51750685
209,clean_successful_take_transaction,primary,stress,True,False,171544,1129.05110764,3198.5525,0.193681943209,619.501863655
210,clean_successful_take_transaction,primary,stress,True,False,171544,817.152632272,3198.5525,0.14017763115,448.36551256
211,clean_successful_take_transaction,primary,stress,True,False,171544,487.07938491,3198.5525,0.083555546005,267.256800563
212,clean_successful_take_transaction,primary,stress,True,False,163233,248.277173521,3198.5525,0.0405270278654,129.627826296
213,clean_successful_take_transaction,primary,stress,True,False,161012,158.85037362,3198.5525,0.0255768163573,81.8087899017
214,clean_successful_take_transaction,primary,stress,True,False,171544,117.190427749,3198.5525,0.0201033147378,64.3015076128
215,clean_successful_take_transaction,primary,stress,True,False,169314,113.754164979,3198.5525,0.0192601726893,61.6046735056
216,clean_successful_take_transaction,primary,stress,True,False,572620,266.4,3198.5525,0.152545968,487.926287311
217,clean_successful_take_transaction,primary,stress,True,False,161011,126.88331943,3198.5525,0.0204296101447,65.3451806025
218,clean_successful_take_transaction,primary,stress,True,False,169312,122.112208937,3198.5525,0.0206750623195,66.1302722698
219,clean_successful_take_transaction,primary,stress,True,False,163241,115.212606923,3198.5525,0.0188074211667,60.1565239914
220,clean_successful_take_transaction,primary,stress,True,False,161001,125.886172755,3198.5525,0.0202677996997,64.8276213991
221,clean_successful_take_transaction,primary,stress,True,False,685708,152.098429862,3050.29916667,0.104295110144,318.131287559
222,clean_successful_take_transaction,primary,stress,True,False,596263,188.96543736,3031.94416667,0.112673098577,341.61854397
223,clean_successful_take_transaction,primary,stress,True,False,693721,169.067975429,3031.94416667,0.117286004983,355.604618639
224,clean_successful_take_transaction,primary,stress,True,False,630856,178.873095794,3031.94416667,0.11284316572,342.134178054
225,clean_successful_take_transaction,primary,stress,True,False,205135,166.43719997,3031.94416667,0.0341420950158,103.516925821
226,clean_successful_take_transaction,primary,stress,True,False,205116,166.43719997,3031.94416667,0.034138932709,103.507337883
227,clean_successful_take_transaction,primary,stress,True,False,202895,166.43719997,3031.94416667,0.0337692756879,102.386558435
228,clean_successful_take_transaction,primary,stress,True,False,549842,703.979999999,2998.59583333,0.387077771159,1160.68979177
229,clean_successful_take_transaction,primary,stress,True,False,174589,194.800093269,3051.00416667,0.0340099534837,103.764509787
230,clean_successful_take_transaction,primary,stress,True,False,776438,308.483356188,3051.00416667,0.239518200112,730.771026534
231,clean_successful_take_transaction,primary,stress,True,False,692844,308.483356188,3051.00416667,0.213730842435,652.093690814
232,clean_successful_take_transaction,primary,stress,True,False,169222,315.494705637,3051.00416667,0.0533886450773,162.888978584
233,clean_successful_take_transaction,primary,stress,True,False,171462,315.232505637,3051.00416667,0.0540503958815,164.907983045
234,clean_successful_take_transaction,primary,stress,True,False,169230,298.83436111,3051.00416667,0.0505717389306,154.294586193
235,clean_successful_take_transaction,primary,stress,True,False,169230,298.61036111,3051.00416667,0.0505338314106,154.178930192
236,clean_successful_take_transaction,primary,stress,True,False,360132,289.879703752,3051.00416667,0.104394957472,318.509450225
237,clean_successful_take_transaction,primary,stress,True,False,161003,171.050573836,3226.7525,0.0275396555393,88.8636523606
238,clean_successful_take_transaction,primary,stress,True,False,174673,240.225957194,3044.9325,0.0419609886209,127.768377984
239,clean_successful_take_transaction,primary,stress,True,False,174692,194.184850385,2989.265,0.0339225398835,101.403461185
240,clean_successful_take_transaction,primary,stress,True,False,169324,215.93426532,2881.1625,0.036562853541,105.343522515
241,clean_successful_take_transaction,primary,stress,True,False,161012,197.966505768,2881.1625,0.0318749830267,91.8370057847
242,clean_successful_take_transaction,primary,stress,True,False,185232,221.291065244,2881.1625,0.0409901865973,118.099388492
243,clean_successful_take_transaction,primary,stress,True,False,169312,220.829265244,2881.1625,0.037389044557,107.723913088
244,clean_successful_take_transaction,primary,stress,True,False,953560,239.750910399,2881.1625,0.22861687812,658.682376107
245,clean_successful_take_transaction,primary,stress,True,False,161095,246.591810399,2881.1625,0.0397247076962,114.453338138
246,clean_successful_take_transaction,primary,stress,True,False,174681,115.33389783,2866.64583333,0.0201466406068,57.7532833513
247,clean_successful_take_transaction,primary,stress,True,False,171562,137.547329124,2866.64583333,0.0235978948792,67.6468070308
248,clean_successful_take_transaction,primary,stress,True,False,161020,137.443329124,2866.64583333,0.0221311248555,63.4420968541
249,clean_successful_take_transaction,primary,stress,True,False,169322,137.373129124,2866.64583333,0.0232602929695,66.6790219232
250,clean_successful_take_transaction,primary,stress,True,False,171562,137.198229124,2866.64583333,0.023538002585,67.4751170352
251,clean_successful_take_transaction,primary,stress,True,False,163251,137.148029124,2866.64583333,0.0223895529025,64.1829185382
252,clean_successful_take_transaction,primary,stress,True,False,163251,137.085629124,2866.64583333,0.0223793660401,64.1537164116
253,clean_successful_take_transaction,primary,stress,True,False,161003,138.298141046,2866.64583333,0.0222664156028,63.8299275111
254,clean_successful_take_transaction,primary,stress,True,False,160909,115.237692266,2884.17,0.0185427818248,53.4805350557
255,clean_successful_take_transaction,primary,stress,True,False,160993,114.092515051,2884.17,0.0183680962756,52.9767122352
256,clean_successful_take_transaction,primary,stress,True,False,161003,114.023215051,2884.17,0.0183580796929,52.9478227077
257,clean_successful_take_transaction,primary,stress,True,False,702510,98.006858595,2797.29083333,0.0688507982316,192.595706761
258,clean_successful_take_transaction,primary,stress,True,False,959525,107.274811238,2797.29083333,0.102932863253,287.933154827
259,clean_successful_take_transaction,primary,stress,True,False,171554,119.346411217,2797.29083333,0.0204743542299,57.2727234058
260,clean_successful_take_transaction,primary,stress,True,False,171554,119.305011217,2797.29083333,0.0204672518943,57.2528561075
261,clean_successful_take_transaction,primary,stress,True,False,163243,119.241911217,2797.29083333,0.0194654073128,54.4504054432
262,clean_successful_take_transaction,primary,stress,True,False,171554,119.213611217,2797.29083333,0.0204515718587,57.2089944877
263,clean_successful_take_transaction,primary,stress,True,False,171554,119.139011217,2797.29083333,0.0204387739303,57.1731949599
