contrast_type,shock,portfolio,left_portfolio,right_portfolio,contrast,metric,direction_multiplier,operationality,reversal_flag,pair_count,mean,standard_error,ci95_lower,ci95_upper,median,p05,p25,p75,p90,p95,minimum,maximum,positive_share,paired_probability_difference,discordant_left_one_right_zero,discordant_left_zero_right_one,empirical_discordant_left_one_right_zero,empirical_discordant_left_zero_right_one,high_correlation_discordant_left_one_right_zero,high_correlation_discordant_left_zero_right_one
correlation_deterioration_interaction,empirical_minus_high_correlation,balanced_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,capacity_rejected_opportunities,-1,operational,False,128,0.390625,0.171919732905,0.0536623235069,0.727587676493,0,0,0,0,0,1,0,14,0.0703125,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,balanced_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,below_peg_burden,-1,operational,False,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,balanced_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,mean_absolute_peg_deviation,-1,operational,False,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,balanced_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,minimum_dai_price,1,operational,False,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,balanced_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,restricted_mean_recovery_time,-1,operational,False,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,balanced_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,recovery_probability_720h,1,operational,False,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
correlation_deterioration_interaction,empirical_minus_high_correlation,stable_supported,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,realised_bad_debt_share,-1,degenerate,False,128,2.84604248162e-21,1.3646886975e-21,1.71252634519e-22,5.52083232871e-21,0,0,0,0,0,1.75217814132e-20,-3.34822313381e-20,1.38439703663e-19,0.0859375,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,stable_supported,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,positive_realised_bad_debt,-1,degenerate,False,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
correlation_deterioration_interaction,empirical_minus_high_correlation,stable_supported,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,active_bad_debt_share,-1,degenerate,False,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,stable_supported,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,unresolved_tab_share,-1,operational,False,128,0.0214226472829,0.0051008552927,0.0114249709092,0.0314203236566,0.00131342163676,-0.00816117238418,0,0.0179469437734,0.0820508345997,0.157013990829,-0.167632250715,0.245775055145,0.7421875,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,stable_supported,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,backlog_area_share,-1,operational,False,128,0.095930261903,0.0192683060011,0.0581643821408,0.133696141665,0.0116278496452,-0.0588592716659,0.000431257555712,0.0845402812679,0.357085035591,0.579049466175,-0.253161078214,1.20018777093,0.78125,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,stable_supported,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,liquidated_debt_share,-1,operational,False,128,0.0265413589626,0.00477771695039,0.0171770337399,0.0359056841854,0.00185145076896,-3.03435265339e-06,1.04083408559e-17,0.0274730558183,0.120953557571,0.146032388201,-0.1448766968,0.245735953136,0.75,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,stable_supported,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,debt_weighted_liquidated_vault_share,-1,operational,False,128,0.0265413589626,0.00477771695039,0.0171770337399,0.0359056841854,0.00185145076896,-3.03435265337e-06,0,0.0274730558183,0.120953557571,0.146032388201,-0.1448766968,0.245735953136,0.7109375,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,stable_supported,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,successful_closure_count,-1,operational,False,128,7.5625,0.663272095031,6.26248669374,8.86251330626,5,0,0.75,13,19,21,-1,28,0.75,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,stable_supported,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,capacity_rejected_opportunities,-1,operational,False,128,0.4609375,0.196206124963,0.0763734950716,0.845501504928,0,0,0,0,0,1,0,14,0.0703125,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,stable_supported,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,below_peg_burden,-1,operational,False,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,stable_supported,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,mean_absolute_peg_deviation,-1,operational,False,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,stable_supported,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,minimum_dai_price,1,operational,False,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,stable_supported,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,restricted_mean_recovery_time,-1,operational,False,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,stable_supported,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,recovery_probability_720h,1,operational,False,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
