cell_order,cell_identifier,shock,portfolio,family,metric,applicable_replication_count,not_applicable_replication_count,invalid_replication_count,mean,standard_error,ci95_lower,ci95_upper,median,p05,p25,p75,p90,p95,minimum,maximum,positive_share
8,wbtc_idiosyncratic_severe__stable_supported,wbtc_idiosyncratic_severe,stable_supported,WBTC,unsafe_vault_count,128,0,0,0.3046875,0.111228927133,0.0866788028202,0.52269619718,0,0,0,0,0,2,0,11,0.09375
8,wbtc_idiosyncratic_severe__stable_supported,wbtc_idiosyncratic_severe,stable_supported,WBTC,liquidation_arrivals,128,0,0,0.296875,0.105437417882,0.0902176609518,0.503532339048,0,0,0,0,0,2,0,10,0.09375
8,wbtc_idiosyncratic_severe__stable_supported,wbtc_idiosyncratic_severe,stable_supported,WBTC,selected_attempts,128,0,0,0.296875,0.105437417882,0.0902176609518,0.503532339048,0,0,0,0,0,2,0,10,0.09375
8,wbtc_idiosyncratic_severe__stable_supported,wbtc_idiosyncratic_severe,stable_supported,WBTC,capacity_rejections,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,wbtc_idiosyncratic_severe__stable_supported,wbtc_idiosyncratic_severe,stable_supported,WBTC,successful_closures,128,0,0,0.265625,0.0995093617,0.070586651068,0.460663348932,0,0,0,0,0,2,0,10,0.09375
8,wbtc_idiosyncratic_severe__stable_supported,wbtc_idiosyncratic_severe,stable_supported,WBTC,liquidated_debt,128,0,0,2290.09066662,1279.44305185,-217.617715003,4797.79904824,0,0,0,0,0,4045.70286853,0,139313.755481,0.09375
8,wbtc_idiosyncratic_severe__stable_supported,wbtc_idiosyncratic_severe,stable_supported,WBTC,backlog_area,128,0,0,6071.77597492,3341.04491822,-476.672064788,12620.2240146,0,0,0,0,0,8772.55423369,0,358467.027323,0.09375
8,wbtc_idiosyncratic_severe__stable_supported,wbtc_idiosyncratic_severe,stable_supported,WBTC,active_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,wbtc_idiosyncratic_severe__stable_supported,wbtc_idiosyncratic_severe,stable_supported,WBTC,realised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,wbtc_idiosyncratic_severe__stable_supported,wbtc_idiosyncratic_severe,stable_supported,WBTC,keeper_profit_proxy,128,0,0,288.32973322,163.611218556,-32.3482551497,609.007721591,0,0,0,0,0,490.752007931,0,17789.168331,0.09375
8,wbtc_idiosyncratic_severe__stable_supported,wbtc_idiosyncratic_severe,stable_supported,WBTC,exposure_normalised_liquidated_debt,128,0,0,0.00805629458361,0.00450094412369,-0.000765555898825,0.016878145066,0,0,0,0,0,0.014232350964,0,0.490090925247,0.09375
8,wbtc_idiosyncratic_severe__stable_supported,wbtc_idiosyncratic_severe,stable_supported,WBTC,exposure_normalised_backlog,128,0,0,0.0213598599447,0.0117534394907,-0.001676881457,0.0443966013465,0,0,0,0,0,0.030860909652,0,1.26104874917,0.09375
8,wbtc_idiosyncratic_severe__stable_supported,wbtc_idiosyncratic_severe,stable_supported,WBTC,exposure_normalised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,wbtc_idiosyncratic_severe__stable_supported,wbtc_idiosyncratic_severe,stable_supported,WBTC,contribution_to_system_backlog,27,101,0,0.20082902041,0.0650430205465,0.0733447001392,0.328313340682,0,0,0,0.253583351183,0.80634584963,1,0,1,0.444444444444
8,wbtc_idiosyncratic_severe__stable_supported,wbtc_idiosyncratic_severe,stable_supported,WBTC,contribution_to_system_bad_debt,0,128,0,,,,,,,,,,,,,
8,wbtc_idiosyncratic_severe__stable_supported,wbtc_idiosyncratic_severe,stable_supported,WBTC,displaced_candidates,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
